Msec,X,TargX,Y,TargY,Z,TargZ
27101,0.16254,0.18212,-0.14712,-0.12977,0.97567,1.4832
27134,0.16302,0,-0.14655,0.15679,0.97568,1.4918
27167,0.16251,0,-0.1466,0.15679,0.97575,1.4918
27201,0.16179,0,-0.14634,0.15679,0.97591,1.4918
27234,0.16191,0,-0.14613,0.15679,0.97593,1.4918
27267,0.16174,0,-0.14596,0.15679,0.97598,1.4918
27301,0.16093,0,-0.14515,0.15679,0.97623,1.4918
27401,0.049832,0,0.0039264,0.15679,0.99875,1.4918
27434,0.051204,0,0.0055072,0.15679,0.99867,1.4918
27467,0.050319,0,0.0082099,0.15679,0.9987,1.4918
27501,0.046246,0,0.018188,0.15679,0.99876,1.4918
27534,0.043547,0,0.02629,0.15679,0.99871,1.4918
27567,0.040019,0,0.03192,0.15679,0.99869,1.4918
27601,0.038343,0,0.036293,0.15679,0.99861,1.4918
27634,0.037323,0,0.03781,0.15679,0.99859,1.4918
27667,0.037315,0,0.040089,0.15679,0.9985,1.4918
27701,0.037397,0,0.042473,0.15679,0.9984,1.4918
27734,0.037246,0,0.043604,0.15679,0.99835,1.4918
27767,0.036323,0,0.044512,0.15679,0.99835,1.4918
27801,0.036982,0,0.045562,0.15679,0.99828,1.4918
27834,0.037346,0,0.046516,0.15679,0.99822,1.4918
27867,0.035698,0,0.048,0.15679,0.99821,1.4918
27901,0.035903,0,0.04701,0.15679,0.99825,1.4918
27934,0.035189,0,0.046775,0.15679,0.99829,1.4918
27967,0.034934,0,0.046185,0.15679,0.99832,1.4918
28001,0.035931,0,0.045911,0.15679,0.9983,1.4918
28034,0.035651,0,0.045927,0.15679,0.99831,1.4918
28067,0.036327,0,0.046525,0.15679,0.99826,1.4918
28101,0.03658,0,0.046398,0.15679,0.99825,1.4918
28134,0.03742,0,0.046326,0.15679,0.99823,1.4918
28167,0.037597,0,0.046323,0.15679,0.99822,1.4918
28201,0.036952,0,0.046287,0.15679,0.99824,1.4918
28234,0.037315,0,0.046213,0.15679,0.99823,1.4918
28267,0.036551,0,0.045724,0.15679,0.99829,1.4918
28301,0.035767,0,0.045614,0.15679,0.99832,1.4918
28334,0.035075,0,0.045165,0.15679,0.99836,1.4918
28367,0.035491,0,0.046175,0.15679,0.9983,1.4918
28401,0.036613,-0.20677,0.046391,0.20677,0.99825,1.4712
28434,0.036001,-0.20677,0.046035,0.20677,0.99829,1.4712
28467,0.035593,-0.20677,0.046005,0.20677,0.99831,1.4712
28501,0.035758,-0.20677,0.045819,0.20677,0.99831,1.4712
28534,0.03588,-0.20677,0.046429,0.20677,0.99828,1.4712
28567,0.035798,-0.20677,0.046802,0.20677,0.99826,1.4712
28601,0.032616,-0.20677,0.047764,0.20677,0.99833,1.4712
28634,-0.12437,-0.20677,0.072542,0.20677,0.98958,1.4712
28667,-0.1249,-0.20677,0.07458,0.20677,0.98936,1.4712
28701,-0.12453,-0.20677,0.076147,0.20677,0.98929,1.4712
28734,-0.12559,-0.20677,0.076792,0.20677,0.98911,1.4712
28767,-0.12654,-0.20677,0.077622,0.20677,0.98892,1.4712
28801,-0.12455,-0.20677,0.077761,0.20677,0.98916,1.4712
28834,-0.12311,-0.20677,0.07872,0.20677,0.98927,1.4712
28867,-0.12107,-0.20677,0.079012,0.20677,0.98949,1.4712
28901,-0.11926,-0.20677,0.079793,0.20677,0.98965,1.4712
28934,-0.11816,-0.20677,0.079753,0.20677,0.98979,1.4712
28967,-0.11901,-0.20677,0.080557,0.20677,0.98962,1.4712
29001,-0.11859,-0.20677,0.080517,0.20677,0.98967,1.4712
29034,-0.1171,-0.20677,0.080635,0.20677,0.98984,1.4712
29067,-0.11705,-0.20677,0.081889,0.20677,0.98974,1.4712
29101,-0.11523,-0.20677,0.081302,0.20677,0.99001,1.4712
29134,-0.11557,-0.20677,0.082193,0.20677,0.98989,1.4712
29167,-0.1145,-0.20677,0.082274,0.20677,0.99001,1.4712
29201,-0.11473,-0.20677,0.082019,0.20677,0.99,1.4712
29234,-0.11646,-0.20677,0.081798,0.20677,0.98982,1.4712
29267,-0.1178,-0.20677,0.082317,0.20677,0.98962,1.4712
29301,-0.1177,-0.20677,0.082334,0.20677,0.98963,1.4712
29334,-0.11785,-0.20677,0.082919,0.20677,0.98956,1.4712
29367,-0.1177,-0.20677,0.083424,0.20677,0.98954,1.4712
29401,-0.1178,-0.20677,0.083321,0.20677,0.98954,1.4712
29434,-0.11928,-0.20677,0.083348,0.20677,0.98936,1.4712
29467,-0.11777,-0.20677,0.085015,0.20677,0.9894,1.4712
29501,-0.11952,-0.20677,0.083816,0.20677,0.98929,1.4712
29534,-0.11935,-0.20677,0.083329,0.20677,0.98935,1.4712
29567,-0.11934,0,0.082964,0.13073,0.98938,1.4943
29601,-0.11997,0,0.084133,0.13073,0.98921,1.4943
29634,-0.12012,0,0.085226,0.13073,0.98909,1.4943
29667,-0.11965,0,0.085429,0.13073,0.98913,1.4943
29701,-0.12209,0,0.085072,0.13073,0.98887,1.4943
29734,-0.12091,0,0.085439,0.13073,0.98898,1.4943
29767,0.01731,0,0.04001,0.13073,0.99905,1.4943
29801,0.019885,0,0.03923,0.13073,0.99903,1.4943
29834,0.021286,0,0.038431,0.13073,0.99903,1.4943
29867,0.021675,0,0.037855,0.13073,0.99905,1.4943
29901,0.021876,0,0.037134,0.13073,0.99907,1.4943
29934,0.025722,0,0.034129,0.13073,0.99909,1.4943
29967,0.030882,0,0.032072,0.13073,0.99901,1.4943
30001,0.034083,0,0.03013,0.13073,0.99896,1.4943
30034,0.036036,0,0.029047,0.13073,0.99893,1.4943
30067,0.036932,0,0.027767,0.13073,0.99893,1.4943
30101,0.036511,0,0.026808,0.13073,0.99897,1.4943
30134,0.03659,0,0.02596,0.13073,0.99899,1.4943
30167,0.037045,0,0.026811,0.13073,0.99895,1.4943
30201,0.038122,0,0.026672,0.13073,0.99892,1.4943
30234,0.03827,0,0.025637,0.13073,0.99894,1.4943
30267,0.036314,0,0.025561,0.13073,0.99901,1.4943
30301,0.037065,0,0.025602,0.13073,0.99898,1.4943
30334,0.037131,0,0.025612,0.13073,0.99898,1.4943
30367,0.036241,0,0.024193,0.13073,0.99905,1.4943
30401,0.034828,0,0.022713,0.13073,0.99914,1.4943
30434,0.035255,0,0.02317,0.13073,0.99911,1.4943
30467,0.03591,0,0.0233,0.13073,0.99908,1.4943
30501,0.035596,0,0.023404,0.13073,0.99909,1.4943
30534,0.034582,0,0.023646,0.13073,0.99912,1.4943
30567,0.034807,0,0.024292,0.13073,0.9991,1.4943
30601,0.035555,0,0.025937,0.13073,0.99903,1.4943
30634,0.035755,-0.13002,0.026133,0.1562,0.99902,1.4862
30667,0.036189,-0.13002,0.026696,0.1562,0.99899,1.4862
30701,0.035606,-0.13002,0.025418,0.1562,0.99904,1.4862
30734,0.034752,-0.13002,0.025827,0.1562,0.99906,1.4862
30767,0.034526,-0.13002,0.026048,0.1562,0.99906,1.4862
30801,0.0341,-0.13002,0.02529,0.1562,0.9991,1.4862
30834,0.019505,-0.13002,0.027632,0.1562,0.99943,1.4862
30867,-0.07284,-0.13002,0.038653,0.1562,0.99659,1.4862
30901,-0.07295,-0.13002,0.039282,0.1562,0.99656,1.4862
30934,-0.073941,-0.13002,0.040559,0.1562,0.99644,1.4862
30967,-0.072926,-0.13002,0.042252,0.1562,0.99644,1.4862
31001,-0.073898,-0.13002,0.042206,0.1562,0.99637,1.4862
31034,-0.0698,-0.13002,0.041886,0.1562,0.99668,1.4862
31067,-0.067767,-0.13002,0.042252,0.1562,0.99681,1.4862
31101,-0.066438,-0.13002,0.042253,0.1562,0.9969,1.4862
31134,-0.066595,-0.13002,0.043256,0.1562,0.99684,1.4862
31167,-0.065316,-0.13002,0.042513,0.1562,0.99696,1.4862
31201,-0.0634,-0.13002,0.041979,0.1562,0.9971,1.4862
31234,-0.063226,-0.13002,0.041501,0.1562,0.99714,1.4862
31267,-0.063053,-0.13002,0.042782,0.1562,0.99709,1.4862
31301,-0.063252,-0.13002,0.04382,0.1562,0.99704,1.4862
31334,-0.063508,-0.13002,0.043765,0.1562,0.99702,1.4862
31367,-0.063425,-0.13002,0.043261,0.1562,0.99705,1.4862
31401,-0.063387,-0.13002,0.04415,0.1562,0.99701,1.4862
31434,-0.062314,-0.13002,0.043785,0.1562,0.9971,1.4862
31467,-0.061402,-0.13002,0.043843,0.1562,0.99715,1.4862
31501,-0.061001,-0.13002,0.043593,0.1562,0.99719,1.4862
31534,-0.062808,-0.13002,0.04354,0.1562,0.99708,1.4862
31567,-0.062325,-0.13002,0.04384,0.1562,0.99709,1.4862
31601,-0.061553,-0.13002,0.043872,0.1562,0.99714,1.4862
31634,-0.060427,-0.13002,0.044166,0.1562,0.9972,1.4862
31667,-0.05938,-0.13002,0.044441,0.1562,0.99725,1.4862
31701,-0.060745,-0.13002,0.045092,0.1562,0.99713,1.4862
31734,-0.060678,-0.13002,0.045514,0.1562,0.99712,1.4862
31767,-0.059875,-0.13002,0.04654,0.1562,0.99712,1.4862
31801,-0.060637,-0.13002,0.046704,0.1562,0.99707,1.4862
31834,-0.061638,-0.13002,0.046531,0.1562,0.99701,1.4862
31867,-0.062738,-0.13002,0.046579,0.1562,0.99694,1.4862
31901,-0.063213,-0.13002,0.046814,0.1562,0.9969,1.4862
31934,-0.063371,-0.26032,0.047382,0.051555,0.99686,1.4763
31967,-0.06334,-0.26032,0.048386,0.051555,0.99682,1.4763
32001,-0.062603,-0.26032,0.046493,0.051555,0.99696,1.4763
32034,-0.062553,-0.26032,0.045021,0.051555,0.99703,1.4763
32067,-0.062601,-0.26032,0.045363,0.051555,0.99701,1.4763
32101,-0.061828,-0.26032,0.045582,0.051555,0.99705,1.4763
32134,-0.063273,-0.26032,0.04575,0.051555,0.99695,1.4763
32201,-0.17405,-0.26032,-0.061407,0.051555,0.98282,1.4763
32234,-0.17408,-0.26032,-0.062412,0.051555,0.98275,1.4763
32267,-0.17341,-0.26032,-0.062898,0.051555,0.98284,1.4763
32301,-0.16961,-0.26032,-0.058768,0.051555,0.98376,1.4763
32334,-0.16698,-0.26032,-0.053636,0.051555,0.9845,1.4763
32367,-0.16567,-0.26032,-0.05095,0.051555,0.98486,1.4763
32401,-0.16391,-0.26032,-0.048498,0.051555,0.98528,1.4763
32434,-0.16327,-0.26032,-0.046196,0.051555,0.9855,1.4763
32467,-0.16361,-0.26032,-0.044509,0.051555,0.98552,1.4763
32501,-0.16484,-0.26032,-0.042736,0.051555,0.98539,1.4763
32534,-0.16675,-0.26032,-0.04137,0.051555,0.98513,1.4763
32567,-0.16718,-0.26032,-0.039847,0.051555,0.98512,1.4763
32601,-0.16695,-0.26032,-0.039063,0.051555,0.98519,1.4763
32634,-0.16568,-0.26032,-0.037979,0.051555,0.98545,1.4763
32667,-0.1661,-0.26032,-0.037648,0.051555,0.98539,1.4763
32701,-0.16603,-0.26032,-0.036844,0.051555,0.98543,1.4763
32734,-0.16655,-0.26032,-0.038116,0.051555,0.9853,1.4763
32767,-0.16731,-0.26032,-0.037898,0.051555,0.98518,1.4763
32801,-0.16761,-0.26032,-0.037048,0.051555,0.98516,1.4763
32834,-0.16636,-0.26032,-0.036893,0.051555,0.98537,1.4763
32867,-0.16603,-0.26032,-0.037282,0.051555,0.98542,1.4763
32901,-0.16614,-0.26032,-0.038662,0.051555,0.98534,1.4763
32934,-0.1665,-0.26032,-0.038063,0.051555,0.98531,1.4763
32967,-0.16619,-0.26032,-0.037633,0.051555,0.98538,1.4763
33001,-0.16686,-0.26032,-0.038118,0.051555,0.98524,1.4763
33034,-0.16765,-0.26032,-0.036974,0.051555,0.98515,1.4763
33067,-0.16784,-0.26032,-0.035428,0.051555,0.98518,1.4763
33101,-0.16728,-0.26032,-0.034774,0.051555,0.9853,1.4763
33134,-0.16742,-0.26032,-0.034534,0.051555,0.98528,1.4763
33167,-0.16742,-0.26032,-0.034372,0.051555,0.98529,1.4763
33201,-0.16787,-0.26032,-0.034752,0.051555,0.9852,1.4763
33234,-0.16854,-0.26032,-0.035103,0.051555,0.98507,1.4763
33234,-0.16863,-0.26032,-0.035077,0.051555,0.98506,1.4763
33267,-0.16828,-0.26032,-0.036138,0.051555,0.98508,1.4763
33301,-0.16797,-0.26032,-0.035482,0.051555,0.98515,1.4763
33334,-0.16726,-0.26032,-0.036194,0.051555,0.98525,1.4763
33367,-0.16684,0.33665,-0.036964,-0.10197,0.98529,1.4582
33401,-0.16647,0.33665,-0.037355,-0.10197,0.98534,1.4582
33434,-0.16686,0.33665,-0.0374,-0.10197,0.98527,1.4582
33467,-0.16572,0.33665,-0.037197,-0.10197,0.98547,1.4582
33501,-0.16417,0.33665,-0.037326,-0.10197,0.98573,1.4582
33534,-0.16402,0.33665,-0.03715,-0.10197,0.98576,1.4582
33567,-0.16436,0.33665,-0.037465,-0.10197,0.98569,1.4582
33601,0.015344,0.33665,-0.071512,-0.10197,0.99732,1.4582
33667,0.23516,0.33665,-0.12184,-0.10197,0.96429,1.4582
33701,0.23416,0.33665,-0.12269,-0.10197,0.96443,1.4582
33734,0.23269,0.33665,-0.12533,-0.10197,0.96444,1.4582
33767,0.24366,0.33665,-0.12699,-0.10197,0.96151,1.4582
33801,0.25213,0.33665,-0.12982,-0.10197,0.95895,1.4582
33834,0.25796,0.33665,-0.13297,-0.10197,0.95696,1.4582
33867,0.26185,0.33665,-0.13345,-0.10197,0.95584,1.4582
33901,0.26411,0.33665,-0.13359,-0.10197,0.9552,1.4582
33934,0.26534,0.33665,-0.13381,-0.10197,0.95482,1.4582
33967,0.26725,0.33665,-0.1336,-0.10197,0.95432,1.4582
34001,0.26987,0.33665,-0.13487,-0.10197,0.95341,1.4582
34034,0.27048,0.33665,-0.13572,-0.10197,0.95311,1.4582
34067,0.27161,0.33665,-0.13485,-0.10197,0.95292,1.4582
34101,0.27102,0.33665,-0.13284,-0.10197,0.95336,1.4582
34134,0.27167,0.33665,-0.13188,-0.10197,0.95331,1.4582
34167,0.27251,0.33665,-0.1327,-0.10197,0.95296,1.4582
34167,0.27248,0.33665,-0.13264,-0.10197,0.95298,1.4582
34201,0.27263,0.33665,-0.13241,-0.10197,0.95296,1.4582
34234,0.27292,0.33665,-0.13159,-0.10197,0.953,1.4582
34267,0.27394,0.33665,-0.13201,-0.10197,0.95264,1.4582
34301,0.27398,0.33665,-0.13296,-0.10197,0.9525,1.4582
34334,0.27382,0.33665,-0.13315,-0.10197,0.95252,1.4582
34367,0.27457,0.33665,-0.13368,-0.10197,0.95223,1.4582
34401,0.2736,0.33665,-0.13383,-0.10197,0.95249,1.4582
34434,0.27346,0.33665,-0.13341,-0.10197,0.95258,1.4582
34467,0.27372,0.33665,-0.13242,-0.10197,0.95265,1.4582
34501,0.27292,0.33665,-0.13147,-0.10197,0.95301,1.4582
34534,0.27381,0.33665,-0.13121,-0.10197,0.95279,1.4582
34567,0.27242,0.33665,-0.13061,-0.10197,0.95327,1.4582
34601,0.27119,0.33504,-0.13095,0.17819,0.95358,1.4512
34634,0.27122,0.33504,-0.13145,0.17819,0.9535,1.4512
34667,0.27124,0.33504,-0.13096,0.17819,0.95356,1.4512
34701,0.27119,0.33504,-0.12996,0.17819,0.95371,1.4512
34734,0.27079,0.33504,-0.1302,0.17819,0.95379,1.4512
34767,0.27026,0.33504,-0.131,0.17819,0.95383,1.4512
34801,0.2705,0.33504,-0.12945,0.17819,0.95398,1.4512
34834,0.27249,0.33504,-0.11609,0.17819,0.95513,1.4512
34867,0.28202,0.33504,0.05044,0.17819,0.95808,1.4512
34901,0.28276,0.33504,0.050466,0.17819,0.95786,1.4512
34934,0.2812,0.33504,0.05119,0.17819,0.95828,1.4512
34967,0.28257,0.33504,0.050998,0.17819,0.95789,1.4512
35001,0.28404,0.33504,0.050207,0.17819,0.9575,1.4512
35034,0.28072,0.33504,0.054457,0.17819,0.95824,1.4512
35067,0.27797,0.33504,0.057335,0.17819,0.95888,1.4512
35101,0.27833,0.33504,0.059276,0.17819,0.95866,1.4512
35134,0.27791,0.33504,0.060204,0.17819,0.95872,1.4512
35167,0.27785,0.33504,0.061424,0.17819,0.95866,1.4512
35201,0.278,0.33504,0.061823,0.17819,0.95859,1.4512
35234,0.27788,0.33504,0.061917,0.17819,0.95862,1.4512
35267,0.27786,0.33504,0.061929,0.17819,0.95862,1.4512
35301,0.27848,0.33504,0.062641,0.17819,0.9584,1.4512
35334,0.27706,0.33504,0.063134,0.17819,0.95878,1.4512
35367,0.27765,0.33504,0.063101,0.17819,0.95861,1.4512
35401,0.27879,0.33504,0.062334,0.17819,0.95833,1.4512
35434,0.27727,0.33504,0.061551,0.17819,0.95882,1.4512
35467,0.27666,0.33504,0.062825,0.17819,0.95891,1.4512
35501,0.27563,0.33504,0.063804,0.17819,0.95914,1.4512
35534,0.27599,0.33504,0.064356,0.17819,0.959,1.4512
35567,0.27588,0.33504,0.062962,0.17819,0.95913,1.4512
35601,0.27543,0.36241,0.063013,-0.076178,0.95925,1.4536
35634,0.27489,0.36241,0.064301,-0.076178,0.95932,1.4536
35667,0.2761,0.36241,0.062721,-0.076178,0.95908,1.4536
35701,0.27576,0.36241,0.062392,-0.076178,0.9592,1.4536
35734,0.27511,0.36241,0.062043,-0.076178,0.95941,1.4536
35767,0.2744,0.36241,0.062215,-0.076178,0.9596,1.4536
35801,0.27481,0.36241,0.06211,-0.076178,0.95949,1.4536
35834,0.27509,0.36241,0.05836,-0.076178,0.95964,1.4536
35901,0.29623,0.36241,-0.1356,-0.076178,0.94544,1.4536
35934,0.2975,0.36241,-0.13577,-0.076178,0.94502,1.4536
35967,0.29509,0.36241,-0.13429,-0.076178,0.94599,1.4536
36001,0.29337,0.36241,-0.13335,-0.076178,0.94665,1.4536
36034,0.29216,0.36241,-0.13124,-0.076178,0.94732,1.4536
36067,0.29124,0.36241,-0.12926,-0.076178,0.94788,1.4536
36101,0.29184,0.36241,-0.12678,-0.076178,0.94803,1.4536
36134,0.29112,0.36241,-0.12564,-0.076178,0.9484,1.4536
36167,0.29206,0.36241,-0.12333,-0.076178,0.94841,1.4536
36201,0.29115,0.36241,-0.12362,-0.076178,0.94866,1.4536
36234,0.28919,0.36241,-0.12396,-0.076178,0.94921,1.4536
36267,0.28831,0.36241,-0.1226,-0.076178,0.94966,1.4536
36301,0.28881,0.36241,-0.12059,-0.076178,0.94976,1.4536
36334,0.28835,0.36241,-0.11945,-0.076178,0.95005,1.4536
36367,0.28672,0.36241,-0.11886,-0.076178,0.95061,1.4536
36401,0.28529,0.36241,-0.1183,-0.076178,0.95111,1.4536
36434,0.28718,0.36241,-0.11821,-0.076178,0.95055,1.4536
36467,0.28818,0.36241,-0.11972,-0.076178,0.95006,1.4536
36501,0.28882,0.36241,-0.12101,-0.076178,0.94971,1.4536
36534,0.28825,0.36241,-0.12175,-0.076178,0.94978,1.4536
36567,0.28793,0.36241,-0.12107,-0.076178,0.94997,1.4536
36601,0.28854,0.36241,-0.12055,-0.076178,0.94985,1.4536
36634,0.28831,0.36241,-0.1196,-0.076178,0.95004,1.4536
36667,0.28771,0.36241,-0.11934,-0.076178,0.95025,1.4536
36701,0.28826,0.36241,-0.11857,-0.076178,0.95018,1.4536
36734,0.28789,0.36241,-0.11855,-0.076178,0.9503,1.4536
36767,0.28778,0.36241,-0.11934,-0.076178,0.95023,1.4536
36801,0.28781,0.10462,-0.11892,0.026115,0.95028,1.4961
36834,0.28964,0.10462,-0.1187,0.026115,0.94975,1.4961
36867,0.28916,0.10462,-0.11753,0.026115,0.95004,1.4961
36901,0.29065,0.10462,-0.11682,0.026115,0.94967,1.4961
36934,0.29091,0.10462,-0.11771,0.026115,0.94948,1.4961
36967,0.28878,0.10462,-0.11658,0.026115,0.95027,1.4961
37001,0.042059,0.10462,-0.070565,0.026115,0.99662,1.4961
37034,0.11641,0.10462,-0.079834,0.026115,0.98999,1.4961
37067,0.11679,0.10462,-0.081692,0.026115,0.98979,1.4961
37101,0.11658,0.10462,-0.080873,0.026115,0.98988,1.4961
37134,0.11809,0.10462,-0.081407,0.026115,0.98966,1.4961
37167,0.11402,0.10462,-0.076094,0.026115,0.99056,1.4961
37201,0.11233,0.10462,-0.072968,0.026115,0.99099,1.4961
37234,0.11187,0.10462,-0.070612,0.026115,0.99121,1.4961
37267,0.1125,0.10462,-0.068561,0.026115,0.99128,1.4961
37267,0.11226,0.10462,-0.068424,0.026115,0.99132,1.4961
37301,0.11177,0.10462,-0.066561,0.026115,0.9915,1.4961
37334,0.11133,0.10462,-0.065528,0.026115,0.99162,1.4961
37367,0.11083,0.10462,-0.064452,0.026115,0.99175,1.4961
37401,0.11073,0.10462,-0.06377,0.026115,0.9918,1.4961
37434,0.11034,0.10462,-0.063937,0.026115,0.99184,1.4961
37467,0.10989,0.10462,-0.064311,0.026115,0.99186,1.4961
37501,0.10993,0.10462,-0.063454,0.026115,0.99191,1.4961
37534,0.11011,0.10462,-0.062435,0.026115,0.99196,1.4961
37567,0.11038,0.10462,-0.061459,0.026115,0.99199,1.4961
37601,0.11259,0.10462,-0.060799,0.026115,0.99178,1.4961
37634,0.11073,0.10462,-0.059296,0.026115,0.99208,1.4961
37667,0.11064,0.10462,-0.059201,0.026115,0.9921,1.4961
37701,0.1112,0.10462,-0.058187,0.026115,0.99209,1.4961
37734,0.11298,0.10462,-0.05819,0.026115,0.99189,1.4961
37767,0.11332,0.10462,-0.058467,0.026115,0.99184,1.4961
37801,0.11263,0.10462,-0.058188,0.026115,0.99193,1.4961
37834,0.11161,0.10462,-0.058169,0.026115,0.99205,1.4961
37867,0.11214,0.10462,-0.058555,0.026115,0.99197,1.4961
37901,0.11182,0.10462,-0.059562,0.026115,0.99194,1.4961
37934,0.11253,0.10462,-0.059536,0.026115,0.99186,1.4961
37967,0.11317,0.10462,-0.058527,0.026115,0.99185,1.4961
38001,0.11163,0.10462,-0.05839,0.026115,0.99203,1.4961
38034,0.10991,0.10462,-0.05788,0.026115,0.99226,1.4961
38067,0.11054,-0.23451,-0.05741,-0.051706,0.99221,1.4807
38101,0.11011,-0.23451,-0.057606,-0.051706,0.99225,1.4807
38134,0.10905,-0.23451,-0.057983,-0.051706,0.99234,1.4807
38167,0.10849,-0.23451,-0.057921,-0.051706,0.99241,1.4807
38201,0.10981,-0.23451,-0.058064,-0.051706,0.99226,1.4807
38234,0.11017,-0.23451,-0.058474,-0.051706,0.99219,1.4807
38267,0.11087,-0.23451,-0.05788,-0.051706,0.99215,1.4807
38301,-0.061136,-0.23451,-0.066094,-0.051706,0.99594,1.4807
38367,-0.088343,-0.23451,-0.08415,-0.051706,0.99253,1.4807
38401,-0.13893,-0.23451,-0.10874,-0.051706,0.98431,1.4807
38434,-0.13865,-0.23451,-0.10846,-0.051706,0.98438,1.4807
38467,-0.1391,-0.23451,-0.10887,-0.051706,0.98428,1.4807
38501,-0.14028,-0.23451,-0.10712,-0.051706,0.9843,1.4807
38534,-0.14384,-0.23451,-0.10832,-0.051706,0.98365,1.4807
38567,-0.14745,-0.23451,-0.1102,-0.051706,0.98291,1.4807
38601,-0.14901,-0.23451,-0.11024,-0.051706,0.98267,1.4807
38634,-0.15134,-0.23451,-0.10893,-0.051706,0.98246,1.4807
38667,-0.15415,-0.23451,-0.10811,-0.051706,0.98212,1.4807
38701,-0.15462,-0.23451,-0.1084,-0.051706,0.98201,1.4807
38734,-0.15519,-0.23451,-0.11051,-0.051706,0.98168,1.4807
38767,-0.15598,-0.23451,-0.11212,-0.051706,0.98138,1.4807
38801,-0.1564,-0.23451,-0.11195,-0.051706,0.98133,1.4807
38834,-0.15617,-0.23451,-0.11062,-0.051706,0.98152,1.4807
38867,-0.1568,-0.23451,-0.11014,-0.051706,0.98147,1.4807
38901,-0.15742,-0.23451,-0.10983,-0.051706,0.9814,1.4807
38934,-0.15868,-0.23451,-0.10963,-0.051706,0.98122,1.4807
38967,-0.15713,-0.23451,-0.10955,-0.051706,0.98148,1.4807
39001,-0.15606,-0.23451,-0.10987,-0.051706,0.98162,1.4807
39034,-0.15488,-0.23451,-0.10959,-0.051706,0.98184,1.4807
39067,-0.15325,-0.23451,-0.10821,-0.051706,0.98225,1.4807
39101,-0.15359,0.051555,-0.10734,0.26032,0.98229,1.4763
39134,-0.15425,0.051555,-0.10655,0.26032,0.98227,1.4763
39167,-0.15407,0.051555,-0.10547,0.26032,0.98241,1.4763
39201,-0.15308,0.051555,-0.10562,0.26032,0.98255,1.4763
39234,-0.15212,0.051555,-0.10394,0.26032,0.98288,1.4763
39267,-0.15255,0.051555,-0.10361,0.26032,0.98285,1.4763
39301,-0.15471,0.051555,-0.10292,0.26032,0.98258,1.4763
39434,0.069112,0.051555,0.09026,0.26032,0.99352,1.4763
39467,0.070425,0.051555,0.091142,0.26032,0.99334,1.4763
39501,0.070257,0.051555,0.091389,0.26032,0.99333,1.4763
39534,0.068599,0.051555,0.10048,0.26032,0.99257,1.4763
39567,0.066405,0.051555,0.10513,0.26032,0.99224,1.4763
39601,0.064445,0.051555,0.1104,0.26032,0.9918,1.4763
39634,0.063867,0.051555,0.11566,0.26032,0.99123,1.4763
39667,0.06186,0.051555,0.11834,0.26032,0.99104,1.4763
39701,0.062547,0.051555,0.11813,0.26032,0.99103,1.4763
39734,0.062111,0.051555,0.11819,0.26032,0.99105,1.4763
39767,0.063341,0.051555,0.11998,0.26032,0.99075,1.4763
39801,0.065807,0.051555,0.1197,0.26032,0.99063,1.4763
39834,0.06604,0.051555,0.11872,0.26032,0.99073,1.4763
39867,0.064589,0.051555,0.11783,0.26032,0.99093,1.4763
39901,0.064055,0.051555,0.11856,0.26032,0.99088,1.4763
39934,0.063954,0.051555,0.11877,0.26032,0.99086,1.4763
39967,0.064167,0.051555,0.11845,0.26032,0.99088,1.4763
40001,0.065091,0.051555,0.11796,0.26032,0.99088,1.4763
40034,0.06503,0.051555,0.11627,0.26032,0.99109,1.4763
40067,0.064948,0.051555,0.11636,0.26032,0.99108,1.4763
40101,0.066701,0.051555,0.11621,0.26032,0.99098,1.4763
40134,0.067769,0.051555,0.11615,0.26032,0.99092,1.4763
40167,0.068643,0.051555,0.11475,0.26032,0.99102,1.4763
40201,0.068754,0.051555,0.11414,0.26032,0.99108,1.4763
40234,0.068531,0.051555,0.11351,0.26032,0.99117,1.4763
40267,0.069304,0.051555,0.11339,0.26032,0.99113,1.4763
40301,0.069127,0.051555,0.11247,0.26032,0.99125,1.4763
40334,0.06961,0.051555,0.11321,0.26032,0.99113,1.4763
40367,0.071395,0.051555,0.11184,0.26032,0.99116,1.4763
40367,0.071258,0.051555,0.11284,0.26032,0.99105,1.4763
40401,0.072909,0.051555,0.11127,0.26032,0.99111,1.4763
40434,0.072366,0.051555,0.11194,0.26032,0.99108,1.4763
40467,0.072008,0.051555,0.11334,0.26032,0.99094,1.4763
40501,0.072096,0.28353,0.11401,0.205,0.99086,1.4586
40534,0.071313,0.28353,0.1137,0.205,0.99095,1.4586
40567,0.070748,0.28353,0.11346,0.205,0.99102,1.4586
40601,0.072228,0.28353,0.1142,0.205,0.99083,1.4586
40634,0.072719,0.28353,0.1137,0.205,0.99085,1.4586
40667,0.071639,0.28353,0.11353,0.205,0.99095,1.4586
40701,0.081781,0.28353,0.11395,0.205,0.99011,1.4586
40734,0.21607,0.28353,0.071719,0.205,0.97374,1.4586
40767,0.21511,0.28353,0.072631,0.205,0.97389,1.4586
40801,0.21454,0.28353,0.072745,0.205,0.974,1.4586
40834,0.21458,0.28353,0.072647,0.205,0.974,1.4586
40867,0.22215,0.28353,0.073333,0.205,0.97225,1.4586
40901,0.22783,0.28353,0.074108,0.205,0.97088,1.4586
40934,0.23089,0.28353,0.074681,0.205,0.97011,1.4586
40967,0.23301,0.28353,0.074263,0.205,0.96963,1.4586
